create_time	data_manager_id	job_id	name	value
2013-12-11 16:15:49.908181	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_databases/0.0.1	53383	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2013-12-11 16:15:49.908181	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_databases/0.0.1	53383	dbkey	"?"
2013-12-11 16:26:55.020281	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_databases/0.0.1	53384	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2013-12-11 16:26:55.020281	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_databases/0.0.1	53384	dbkey	"?"
2013-12-11 16:36:47.738487	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_databases/0.0.1	53385	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2013-12-11 16:36:47.738487	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_databases/0.0.1	53385	dbkey	"?"
2013-12-11 16:40:22.026911	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_databases/0.0.1	53386	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2013-12-11 16:40:22.026911	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_databases/0.0.1	53386	dbkey	"?"
2013-12-11 16:56:36.808998	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_databases/0.0.1	53387	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2013-12-11 16:56:36.808998	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_databases/0.0.1	53387	dbkey	"?"
2013-12-11 17:05:25.344662	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_databases/0.0.1	53388	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2013-12-11 17:05:25.344662	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_databases/0.0.1	53388	dbkey	"?"
2013-12-11 17:18:03.633641	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_databases/0.0.1	53389	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2013-12-11 17:18:03.633641	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_databases/0.0.1	53389	dbkey	"?"
2013-12-11 17:20:54.105044	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_databases/0.0.1	53390	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2013-12-11 17:20:54.105044	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_databases/0.0.1	53390	dbkey	"?"
2013-12-15 21:06:51.300458	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_databases/0.0.1	53430	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2013-12-15 21:06:51.300458	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_databases/0.0.1	53430	dbkey	"?"
2013-12-16 00:36:54.372199	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_databases/0.0.1	53448	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2013-12-16 00:36:54.372199	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_databases/0.0.1	53448	dbkey	"?"
2013-12-16 00:41:47.306623	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_download/0.0.1	53449	genome_databases	null
2013-12-16 00:41:47.306623	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_download/0.0.1	53449	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2013-12-16 00:41:47.306623	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_download/0.0.1	53449	dbkey	"?"
2013-12-16 00:50:03.516452	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_databases/0.0.1	53450	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2013-12-16 00:50:03.516452	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_databases/0.0.1	53450	dbkey	"?"
2014-01-09 11:50:14.456927	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_download/0.0.1	53617	genome_databases	"hg19"
2014-01-09 11:50:14.456927	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_download/0.0.1	53617	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2014-01-09 11:50:14.456927	toolshed.g2.bx.psu.edu/repos/iuc/snpeff/data_manager/data_manager_snpeff_download/0.0.1	53617	dbkey	"?"
2014-08-27 06:55:42.488692	toolshed.g2.bx.psu.edu/repos/iuc/data_manager_gemini_database_downloader/data_manager/data_manager_gemini_download/0.0.1	90376	gerp_bp	"True"
2014-08-27 06:55:42.488692	toolshed.g2.bx.psu.edu/repos/iuc/data_manager_gemini_database_downloader/data_manager/data_manager_gemini_download/0.0.1	90376	cadd	"True"
2014-08-27 06:55:42.488692	toolshed.g2.bx.psu.edu/repos/iuc/data_manager_gemini_database_downloader/data_manager/data_manager_gemini_download/0.0.1	90376	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2014-08-27 06:55:42.488692	toolshed.g2.bx.psu.edu/repos/iuc/data_manager_gemini_database_downloader/data_manager/data_manager_gemini_download/0.0.1	90376	dbkey	"?"
2014-08-27 07:07:36.744827	toolshed.g2.bx.psu.edu/repos/iuc/data_manager_gemini_database_downloader/data_manager/data_manager_gemini_download/0.0.1	90377	gerp_bp	"True"
2014-08-27 07:07:36.744827	toolshed.g2.bx.psu.edu/repos/iuc/data_manager_gemini_database_downloader/data_manager/data_manager_gemini_download/0.0.1	90377	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2014-08-27 07:07:36.744827	toolshed.g2.bx.psu.edu/repos/iuc/data_manager_gemini_database_downloader/data_manager/data_manager_gemini_download/0.0.1	90377	cadd	"True"
2014-08-27 07:07:36.744827	toolshed.g2.bx.psu.edu/repos/iuc/data_manager_gemini_database_downloader/data_manager/data_manager_gemini_download/0.0.1	90377	dbkey	"?"
2014-08-27 07:12:31.78377	toolshed.g2.bx.psu.edu/repos/iuc/data_manager_gemini_database_downloader/data_manager/data_manager_gemini_download/0.0.1	90378	gerp_bp	"False"
2014-08-27 07:12:31.78377	toolshed.g2.bx.psu.edu/repos/iuc/data_manager_gemini_database_downloader/data_manager/data_manager_gemini_download/0.0.1	90378	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2014-08-27 07:12:31.78377	toolshed.g2.bx.psu.edu/repos/iuc/data_manager_gemini_database_downloader/data_manager/data_manager_gemini_download/0.0.1	90378	cadd	"False"
2014-08-27 07:12:31.78377	toolshed.g2.bx.psu.edu/repos/iuc/data_manager_gemini_database_downloader/data_manager/data_manager_gemini_download/0.0.1	90378	dbkey	"?"
2014-08-27 11:25:39.29603	toolshed.g2.bx.psu.edu/repos/iuc/data_manager_gemini_database_downloader/data_manager/data_manager_gemini_download/0.0.1	90383	gerp_bp	"True"
2014-08-27 11:25:39.29603	toolshed.g2.bx.psu.edu/repos/iuc/data_manager_gemini_database_downloader/data_manager/data_manager_gemini_download/0.0.1	90383	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2014-08-27 11:25:39.29603	toolshed.g2.bx.psu.edu/repos/iuc/data_manager_gemini_database_downloader/data_manager/data_manager_gemini_download/0.0.1	90383	cadd	"True"
2014-08-27 11:25:39.29603	toolshed.g2.bx.psu.edu/repos/iuc/data_manager_gemini_database_downloader/data_manager/data_manager_gemini_download/0.0.1	90383	dbkey	"?"
2014-08-27 11:28:19.670505	toolshed.g2.bx.psu.edu/repos/iuc/data_manager_gemini_database_downloader/data_manager/data_manager_gemini_download/0.0.1	90384	gerp_bp	"True"
2014-08-27 11:28:19.670505	toolshed.g2.bx.psu.edu/repos/iuc/data_manager_gemini_database_downloader/data_manager/data_manager_gemini_download/0.0.1	90384	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2014-08-27 11:28:19.670505	toolshed.g2.bx.psu.edu/repos/iuc/data_manager_gemini_database_downloader/data_manager/data_manager_gemini_download/0.0.1	90384	cadd	"True"
2014-08-27 11:28:19.670505	toolshed.g2.bx.psu.edu/repos/iuc/data_manager_gemini_database_downloader/data_manager/data_manager_gemini_download/0.0.1	90384	dbkey	"?"
2014-09-19 06:36:21.813039	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_bwa_index_builder/data_manager/bwa_color_space_index_builder/0.0.1	91402	all_fasta_source	"hg19full"
2014-09-19 06:36:21.813039	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_bwa_index_builder/data_manager/bwa_color_space_index_builder/0.0.1	91402	sequence_name	""
2014-09-19 06:36:21.813039	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_bwa_index_builder/data_manager/bwa_color_space_index_builder/0.0.1	91402	dbkey	"?"
2014-09-19 06:36:21.813039	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_bwa_index_builder/data_manager/bwa_color_space_index_builder/0.0.1	91402	sequence_id	""
2014-09-19 06:36:21.813039	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_bwa_index_builder/data_manager/bwa_color_space_index_builder/0.0.1	91402	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2014-09-19 06:36:21.813039	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_bwa_index_builder/data_manager/bwa_color_space_index_builder/0.0.1	91402	index_algorithm	"automatic"
2014-09-24 18:29:17.301361	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94236	sorting	{"sort_selector": "as_is", "__current_case__": 0}
2014-09-24 18:29:17.301361	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94236	sequence_name	""
2014-09-24 18:29:17.301361	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94236	dbkey	"dm3"
2014-09-24 18:29:17.301361	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94236	sequence_desc	""
2014-09-24 18:29:17.301361	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94236	sequence_id	""
2014-09-24 18:29:17.301361	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94236	reference_source	{"requested_dbkey": "", "reference_source_selector": "ucsc", "__current_case__": 0}
2014-09-24 18:29:17.301361	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94236	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/dm3.len"
2014-09-24 18:31:00.446756	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94237	sorting	{"sort_selector": "as_is", "__current_case__": 0}
2014-09-24 18:31:00.446756	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94237	sequence_name	""
2014-09-24 18:31:00.446756	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94237	dbkey	"rn5"
2014-09-24 18:31:00.446756	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94237	sequence_desc	""
2014-09-24 18:31:00.446756	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94237	sequence_id	""
2014-09-24 18:31:00.446756	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94237	reference_source	{"requested_dbkey": "", "reference_source_selector": "ucsc", "__current_case__": 0}
2014-09-24 18:31:00.446756	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94237	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/rn5.len"
2014-09-24 19:08:19.011035	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94238	sorting	{"sort_selector": "as_is", "__current_case__": 0}
2014-09-24 19:08:19.011035	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94238	sequence_name	""
2014-09-24 19:08:19.011035	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94238	dbkey	"rn5"
2014-09-24 19:08:19.011035	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94238	sequence_desc	""
2014-09-24 19:08:19.011035	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94238	sequence_id	""
2014-09-24 19:08:19.011035	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94238	reference_source	{"requested_dbkey": "", "reference_source_selector": "ucsc", "__current_case__": 0}
2014-09-24 19:08:19.011035	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94238	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/rn5.len"
2014-09-24 19:55:02.7513	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94239	sorting	{"sort_selector": "as_is", "__current_case__": 0}
2014-09-24 19:55:02.7513	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94239	sequence_name	""
2014-09-24 19:55:02.7513	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94239	dbkey	"rn5"
2014-09-24 19:55:02.7513	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94239	sequence_desc	""
2014-09-24 19:55:02.7513	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94239	sequence_id	""
2014-09-24 19:55:02.7513	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94239	reference_source	{"requested_dbkey": "", "reference_source_selector": "ucsc", "__current_case__": 0}
2014-09-24 19:55:02.7513	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	94239	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/rn5.len"
2014-11-01 22:41:12.104184	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	99296	sorting	{"sort_selector": "as_is", "__current_case__": 0}
2014-11-01 22:41:12.104184	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	99296	sequence_name	""
2014-11-01 22:41:12.104184	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	99296	dbkey	"hg19"
2014-11-01 22:41:12.104184	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	99296	sequence_desc	""
2014-11-01 22:41:12.104184	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	99296	sequence_id	""
2014-11-01 22:41:12.104184	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	99296	reference_source	{"requested_dbkey": "", "reference_source_selector": "ucsc", "__current_case__": 0}
2014-11-01 22:41:12.104184	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_fetch_genome_all_fasta/data_manager/fetch_genome_all_fasta/0.0.1	99296	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/hg19.len"
2015-02-08 15:13:40.171586	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121076	reference_source	{"reference_source_selector": "ncbi", "requested_identifier": "nr", "__current_case__": 0}
2015-02-08 15:13:40.171586	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121076	database_id	"ncbi_nr_02_2015"
2015-02-08 15:13:40.171586	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121076	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2015-02-08 15:13:40.171586	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121076	database_name	"NCBI NR (02 2015)"
2015-02-08 15:13:40.171586	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121076	dbkey	"?"
2015-02-08 16:51:50.390415	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121079	reference_source	{"input_fasta": 210834, "reference_source_selector": "history", "__current_case__": 2}
2015-02-08 16:51:50.390415	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121079	database_name	"NCBI NR (02 2015)"
2015-02-08 16:51:50.390415	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121079	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2015-02-08 16:51:50.390415	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121079	database_id	"ncbi_nr_02_2015"
2015-02-08 16:51:50.390415	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121079	dbkey	"?"
2015-02-08 17:02:26.477464	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121080	database_id	"ncbi_nr_02_2015"
2015-02-08 17:02:26.477464	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121080	dbkey	"?"
2015-02-08 17:02:26.477464	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121080	reference_source	{"input_fasta": 210834, "reference_source_selector": "history", "__current_case__": 2}
2015-02-08 17:02:26.477464	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121080	database_name	"NCBI NR (02 2015)"
2015-02-08 17:02:26.477464	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121080	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2015-02-08 17:14:20.565214	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121081	reference_source	{"input_fasta": 210834, "reference_source_selector": "history", "__current_case__": 2}
2015-02-08 17:14:20.565214	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121081	database_name	"NCBI NR (02 2015)"
2015-02-08 17:14:20.565214	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121081	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2015-02-08 17:14:20.565214	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121081	database_id	"ncbi_nr_02_2015"
2015-02-08 17:14:20.565214	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121081	dbkey	"?"
2015-02-08 18:10:28.721023	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121082	reference_source	{"input_fasta": 210834, "reference_source_selector": "history", "__current_case__": 2}
2015-02-08 18:10:28.721023	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121082	database_name	"NCBI NR (02 2015)"
2015-02-08 18:10:28.721023	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121082	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2015-02-08 18:10:28.721023	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121082	database_id	"ncbi_nr_02_2015"
2015-02-08 18:10:28.721023	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121082	dbkey	"?"
2015-02-08 23:16:18.345727	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121110	reference_source	{"input_fasta": 210834, "reference_source_selector": "history", "__current_case__": 2}
2015-02-08 23:16:18.345727	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121110	database_name	"NCBI NR (02 2015)"
2015-02-08 23:16:18.345727	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121110	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2015-02-08 23:16:18.345727	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121110	database_id	"ncbi_nr_02_2015"
2015-02-08 23:16:18.345727	toolshed.g2.bx.psu.edu/repos/bgruening/data_manager_diamond_database_builder/data_manager/diamond_database_builder/0.0.1	121110	dbkey	"?"
2015-02-26 10:39:53.732159	toolshed.g2.bx.psu.edu/repos/iuc/data_manager_snpeff/data_manager/data_manager_snpeff_databases/0.0.1	125813	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2015-02-26 10:39:53.732159	toolshed.g2.bx.psu.edu/repos/iuc/data_manager_snpeff/data_manager/data_manager_snpeff_databases/0.0.1	125813	dbkey	"?"
2015-06-13 12:44:52.141397	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_hisat_index_builder/data_manager/hisat_index_builder/0.0.1	149272	sequence_name	""
2015-06-13 12:44:52.141397	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_hisat_index_builder/data_manager/hisat_index_builder/0.0.1	149272	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2015-06-13 12:44:52.141397	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_hisat_index_builder/data_manager/hisat_index_builder/0.0.1	149272	sequence_id	""
2015-06-13 12:44:52.141397	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_hisat_index_builder/data_manager/hisat_index_builder/0.0.1	149272	dbkey	"?"
2015-06-13 12:44:52.141397	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_hisat_index_builder/data_manager/hisat_index_builder/0.0.1	149272	all_fasta_source	"hg19full"
2015-06-13 12:50:21.23582	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_hisat_index_builder/data_manager/hisat_index_builder/0.0.1	149273	sequence_name	""
2015-06-13 12:50:21.23582	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_hisat_index_builder/data_manager/hisat_index_builder/0.0.1	149273	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2015-06-13 12:50:21.23582	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_hisat_index_builder/data_manager/hisat_index_builder/0.0.1	149273	sequence_id	""
2015-06-13 12:50:21.23582	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_hisat_index_builder/data_manager/hisat_index_builder/0.0.1	149273	dbkey	"?"
2015-06-13 12:50:21.23582	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_hisat_index_builder/data_manager/hisat_index_builder/0.0.1	149273	all_fasta_source	"mm9full"
2015-06-13 12:50:51.503997	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_hisat_index_builder/data_manager/hisat_index_builder/0.0.1	149274	sequence_name	""
2015-06-13 12:50:51.503997	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_hisat_index_builder/data_manager/hisat_index_builder/0.0.1	149274	chromInfo	"/usr/local/galaxy/galaxy-dist/tool-data/shared/ucsc/chrom/?.len"
2015-06-13 12:50:51.503997	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_hisat_index_builder/data_manager/hisat_index_builder/0.0.1	149274	sequence_id	""
2015-06-13 12:50:51.503997	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_hisat_index_builder/data_manager/hisat_index_builder/0.0.1	149274	dbkey	"?"
2015-06-13 12:50:51.503997	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_hisat_index_builder/data_manager/hisat_index_builder/0.0.1	149274	all_fasta_source	"mm10full"
2015-06-13 12:51:11.945306	toolshed.g2.bx.psu.edu/repos/devteam/data_manager_hisat_index_builder/data_manager/hisat_index_builder/0.0.1	149275	sequence_name	""
